,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1647,11/1/15,11/3/15,First Class,VM-21685,Valerie Mitchum,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",3.168,2,0.2,-0.7128
1648,9/26/15,9/29/15,Second Class,SF-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.104,6,0.7,-100.92
1649,9/26/15,9/29/15,Second Class,SF-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,45.894,1,0.4,-9.1788
1650,8/29/14,8/29/14,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1940,109.92,2,0,53.8608
1651,8/29/14,8/29/14,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1986,13.36,2,0,6.4128
1652,11/18/17,11/21/17,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,West,Office Supplies,Storage,Eldon Portable Mobile Manager,169.68,6,0,45.8136
1653,11/18/17,11/21/17,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,West,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,4,0,54.3332
1654,11/18/17,11/21/17,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,West,Office Supplies,Fasteners,Binder Clips by OIC,2.96,2,0,1.4208
1655,11/18/17,11/21/17,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",8.448,2,0.2,2.9568
1656,11/18/17,11/21/17,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,West,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3,0,9.594
1657,5/12/14,5/15/14,First Class,HL-15040,Hunter Lopez,Consumer,United States,Milwaukee,Wisconsin,Central,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",34.79,7,0,10.7849
1658,1/20/17,1/26/17,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Los Angeles,California,West,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,160.776,3,0.2,10.0485
1659,10/30/17,11/6/17,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",88.752,3,0.2,27.735
1660,10/30/17,11/6/17,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,Cardinal Slant-D Ring Binders,13.904,2,0.2,5.214
1661,4/30/17,5/6/17,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58,5,0.4,-158.102
1662,4/30/17,5/6/17,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC VeloBind Cover Sets,13.896,3,0.7,-9.264
1663,11/24/16,11/26/16,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,Office Supplies,Storage,Sterilite Officeware Hinged File Box,41.92,5,0.2,3.668
1664,11/24/16,11/26/16,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,297.576,3,0.2,-7.4394
1665,11/24/16,11/26/16,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,Office Supplies,Fasteners,Colored Push Pins,4.344,3,0.2,0.8688
1666,11/24/16,11/26/16,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,Technology,Accessories,Logitech G105 Gaming Keyboard,94.992,2,0.2,-2.3748
1667,11/24/16,11/26/16,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,Office Supplies,Paper,Xerox 1925,74.352,3,0.2,23.235
1668,11/24/16,11/26/16,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",14.04,3,0.2,1.5795
1669,1/10/15,1/15/15,Standard Class,MM-17920,Michael Moore,Consumer,United States,New York City,New York,East,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1018.104,4,0.4,-373.3048
1670,10/19/17,10/26/17,Standard Class,RD-19480,Rick Duston,Consumer,United States,Houston,Texas,Central,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,16.68,3,0.2,5.2125
1671,3/22/16,3/25/16,First Class,RB-19645,Robert Barroso,Corporate,United States,North Las Vegas,Nevada,West,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,58.58,2,0,19.3314
1672,7/3/17,7/7/17,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Plano,Texas,Central,Technology,Phones,netTALK DUO VoIP Telephone Service,167.968,4,0.2,62.988
1673,12/11/15,12/12/15,First Class,SW-20455,Shaun Weien,Consumer,United States,Suffolk,Virginia,South,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62,2,0,96.3438
1674,9/17/15,9/21/15,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Houston,Texas,Central,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,21.936,2,0.6,-10.4196
1675,9/17/15,9/21/15,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Houston,Texas,Central,Office Supplies,Binders,GBC Imprintable Covers,6.588,3,0.8,-10.2114
1676,5/18/16,5/24/16,Standard Class,EB-13930,Eric Barreto,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,Home/Office Personal File Carts,104.28,3,0,26.07
1677,5/18/16,5/24/16,Standard Class,EB-13930,Eric Barreto,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),17.94,3,0,8.7906
1678,9/7/14,9/13/14,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.784,1,0.2,-14.5764
1679,9/7/14,9/13/14,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,32.382,3,0.4,4.3176
1680,9/7/14,9/13/14,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,42.368,2,0.2,8.4736
1681,9/7/14,9/13/14,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54,4,0.7,-559.356
1682,9/29/16,10/1/16,Second Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1887,18.97,1,0,9.1056
1683,11/7/16,11/12/16,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,3,0,6.2244
1684,4/24/17,4/27/17,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",99.28,2,0.2,12.41
1685,4/24/17,4/27/17,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.188,2,0.7,-0.99
1686,4/24/17,4/27/17,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,7.518,2,0.7,-5.7638
1687,12/10/17,12/12/17,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 210,10.368,2,0.2,3.6288
1688,12/10/17,12/12/17,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88,2,0.2,23.316
1689,8/16/14,8/20/14,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,Chromcraft Rectangular Conference Tables,853.092,6,0.4,-227.4912
1690,12/9/17,12/15/17,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,Central,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",33.45,5,0,15.387
1691,12/9/17,12/15/17,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,Central,Office Supplies,Binders,Economy Binders,10.4,5,0,5.096
1692,3/14/16,3/19/16,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Columbus,Ohio,East,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,21.88,5,0.2,6.2905
1693,6/26/16,6/29/16,Second Class,AB-10255,Alejandro Ballentine,Home Office,United States,Plano,Texas,Central,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.616,2,0.2,3.5742
1694,9/25/15,9/28/15,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,East,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96,4,0,19.8276
1695,9/25/15,9/28/15,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,East,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,14.46,3,0,7.0854
1696,9/25/15,9/28/15,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,East,Technology,Phones,netTALK DUO VoIP Telephone Service,104.98,2,0,52.49
1697,12/27/15,12/31/15,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Los Angeles,California,West,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,0,31.0184
1698,12/27/15,12/31/15,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Los Angeles,California,West,Office Supplies,Labels,Avery 497,21.56,7,0,10.3488
1699,6/3/14,6/7/14,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Seattle,Washington,West,Furniture,Tables,KI Adjustable-Height Table,515.88,6,0,113.4936
1700,7/13/15,7/15/15,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,East,Office Supplies,Binders,GBC Plastic Binding Combs,11.808,2,0.2,4.2804
1701,7/13/15,7/15/15,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,East,Furniture,Chairs,Safco Contoured Stacking Chairs,1931.04,9,0.1,321.84
1702,7/13/15,7/15/15,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,East,Office Supplies,Paper,Easy-staple paper,9.96,2,0,4.6812
1703,2/2/14,2/6/14,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,San Diego,California,West,Office Supplies,Fasteners,Staples,12.35,5,0,5.8045
1704,3/8/16,3/8/16,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Glendale,Arizona,West,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.702,3,0.7,-7.1148
1705,11/22/15,11/26/15,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC Durable Plastic Covers,11.61,2,0.7,-9.288
1706,10/30/17,11/5/17,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,West,Office Supplies,Labels,Avery 500,43.86,6,0,20.6142
1707,10/30/17,11/5/17,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,West,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,0.2,16.704
1708,10/30/17,11/5/17,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",7.42,2,0,3.71
1709,10/30/17,11/5/17,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,West,Furniture,Chairs,"Global Leather Task Chair, Black",71.992,1,0.2,-0.8999
1710,10/30/17,11/5/17,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,West,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,6.567
1711,10/30/17,11/5/17,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,West,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",1702.12,14,0,510.636
1712,1/30/15,2/4/15,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,Rediform Voice Mail Log Books,14.304,6,0.2,5.0064
1713,9/8/17,9/13/17,Second Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,Central,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,765.625,7,0.5,-566.5625
1714,10/7/17,10/13/17,Standard Class,DC-13285,Debra Catini,Consumer,United States,San Francisco,California,West,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,307.666,2,0.15,-14.4784
1715,4/30/16,5/4/16,Standard Class,JL-15835,John Lee,Consumer,United States,New York City,New York,East,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2.7956
1716,5/19/16,5/24/16,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,East,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,242.9,5,0,70.441
1717,5/19/16,5/24/16,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,East,Office Supplies,Storage,Safco Industrial Wire Shelving System,454.9,5,0,0
1718,5/19/16,5/24/16,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,East,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,35.92,4,0,15.0864
1719,5/19/16,5/24/16,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,East,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",39.76,8,0,12.3256
1720,5/19/16,5/24/16,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,East,Office Supplies,Binders,Recycled Easel Ring Binders,47.744,4,0.2,14.92
1721,12/20/15,12/25/15,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,Central,Technology,Phones,Apple iPhone 5C,159.984,2,0.2,11.9988
1722,12/20/15,12/25/15,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,Central,Technology,Accessories,Logitech G600 MMO Gaming Mouse,255.968,4,0.2,51.1936
1723,12/20/15,12/25/15,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,Central,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",359.058,3,0.3,-71.8116
1724,12/19/15,12/20/15,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,434.352,3,0.2,43.4352
1725,12/19/15,12/20/15,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3.552,2,0.2,0.444
1726,12/19/15,12/20/15,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,88.832,4,0.2,7.7728
1727,4/29/17,5/4/17,Second Class,FM-14215,Filia McAdams,Corporate,United States,Dublin,Ohio,East,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1048.35,5,0.4,-69.89
1728,2/7/16,2/7/16,Same Day,CA-12265,Christina Anderson,Consumer,United States,Springfield,Virginia,South,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100,4,0,21
1729,2/7/16,2/7/16,Same Day,CA-12265,Christina Anderson,Consumer,United States,Springfield,Virginia,South,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,7.83,3,0,3.6018
1730,9/28/14,10/3/14,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Fayetteville,North Carolina,South,Office Supplies,Paper,White GlueTop Scratch Pads,96.256,8,0.2,31.2832
1731,9/28/14,10/3/14,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Fayetteville,North Carolina,South,Office Supplies,Paper,Xerox 195,10.688,2,0.2,3.7408
1732,7/10/16,7/14/16,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Dallas,Texas,Central,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,3,0.2,-33.804
1733,7/10/16,7/14/16,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Dallas,Texas,Central,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,154.24,4,0.2,17.352
1734,7/29/17,8/1/17,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,South,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.848,2,0.2,6.534
1735,7/29/17,8/1/17,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,South,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22,5,0.2,1.375
1736,7/29/17,8/1/17,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,South,Office Supplies,Art,Newell 322,4.368,3,0.2,0.3822
1737,9/3/15,9/9/15,Standard Class,DB-13120,David Bremer,Corporate,United States,San Francisco,California,West,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0,8.4888
1738,9/3/15,9/9/15,Standard Class,DB-13120,David Bremer,Corporate,United States,San Francisco,California,West,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,17.9,2,0,3.401
1739,9/3/15,9/9/15,Standard Class,DB-13120,David Bremer,Corporate,United States,San Francisco,California,West,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",129.45,5,0,46.602
1740,8/9/14,8/16/14,Standard Class,ED-13885,Emily Ducich,Home Office,United States,San Diego,California,West,Office Supplies,Labels,Avery 494,20.88,8,0,9.6048
1741,10/30/17,11/3/17,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 231,20.736,4,0.2,7.2576
1742,10/30/17,11/3/17,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",7.168,2,0.2,0.9856
1743,10/30/17,11/3/17,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,11.168,2,0.2,-2.5128
1744,10/30/17,11/3/17,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,First Data FD10 PIN Pad,442.4,7,0.2,-55.3
1745,6/6/14,6/9/14,First Class,BM-11785,Bryan Mills,Consumer,United States,Rochester,New York,East,Office Supplies,Art,Sanford Liquid Accent Highlighters,13.36,2,0,4.9432
1746,8/13/16,8/17/16,Second Class,EM-14065,Erin Mull,Consumer,United States,Jacksonville,North Carolina,South,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,8,0.7,-8.2368
1747,8/13/16,8/17/16,Second Class,EM-14065,Erin Mull,Consumer,United States,Jacksonville,North Carolina,South,Office Supplies,Paper,Easy-staple paper,10.272,3,0.2,3.21
